,episode,id,depart_sec,arrival_sec,duration_sec,wait_step,wait_sec
1270,1,f_4_7.31,1767.00,2601.00,834.00,27,448.00
1271,1,f_7_0.30,2344.00,2601.00,257.00,10,91.00
1272,1,f_4_7.32,1777.00,2610.00,833.00,28,403.00
1273,1,f_2_3.26,1537.00,2611.00,1074.00,30,746.00
1274,1,f_5_9.36,2180.00,2611.00,431.00,18,235.00
1275,1,f_7_0.31,2352.00,2611.00,259.00,8,94.00
1276,1,f_2_3.27,1696.00,2614.00,918.00,28,579.00
1277,1,f_5_9.58,2484.00,2615.00,131.00,4,49.00
1278,1,f_2_3.28,1741.00,2616.00,875.00,26,531.00
1279,1,f_5_7.2,1887.00,2616.00,729.00,18,420.00
1280,1,f_7_0.32,2360.00,2616.00,256.00,5,67.00
1281,1,f_6_6.41,2066.00,2618.00,552.00,15,283.00
1282,1,f_5_9.37,2184.00,2621.00,437.00,21,214.00
1283,1,f_8_0.3,2433.00,2621.00,188.00,5,29.00
1284,1,f_5_9.38,2206.00,2622.00,416.00,18,216.00
1285,1,f_5_2.22,1740.00,2622.00,882.00,33,489.00
1286,1,f_1_3.35,801.00,2623.00,1822.00,56,1135.00
1287,1,f_5_9.39,2226.00,2624.00,398.00,16,198.00
1288,1,f_2_4.38,2427.00,2628.00,201.00,7,79.00
1289,1,f_6_10.13,2244.00,2629.00,385.00,10,225.00
1290,1,f_5_7.8,2032.00,2631.00,599.00,23,368.00
1291,1,f_5_9.40,2241.00,2632.00,391.00,17,177.00
1292,1,f_6_6.42,2073.00,2632.00,559.00,17,295.00
1293,1,f_1_5.40,1927.00,2633.00,706.00,21,456.00
1294,1,f_5_7.9,2042.00,2633.00,591.00,21,356.00
1295,1,f_3_2.31,1192.00,2634.00,1442.00,38,999.00
1296,1,f_5_9.41,2251.00,2634.00,383.00,14,162.00
1297,1,f_6_6.43,2079.00,2634.00,555.00,17,302.00
1298,1,f_6_6.44,2086.00,2640.00,554.00,17,295.00
1299,1,f_5_7.10,2045.00,2642.00,597.00,22,345.00
1300,1,f_5_9.54,2437.00,2643.00,206.00,7,93.00
1301,1,f_5_7.11,2062.00,2644.00,582.00,23,323.00
1302,1,f_5_9.55,2440.00,2644.00,204.00,6,84.00
1303,1,f_5_9.56,2443.00,2646.00,203.00,7,86.00
1304,1,f_6_6.45,2092.00,2652.00,560.00,18,291.00
1305,1,f_1_3.37,804.00,2653.00,1849.00,60,1136.00
1306,1,f_5_8.35,2423.00,2653.00,230.00,6,61.00
1307,1,f_5_9.42,2286.00,2654.00,368.00,15,158.00
1308,1,f_1_3.38,816.00,2655.00,1839.00,59,1150.00
1309,1,f_5_10.19,1774.00,2655.00,881.00,26,616.00
1310,1,f_5_9.43,2295.00,2655.00,360.00,17,156.00
1311,1,f_5_10.27,1788.00,2656.00,868.00,24,610.00
1312,1,f_2_3.31,1794.00,2658.00,864.00,21,536.00
1313,1,f_5_10.22,1783.00,2658.00,875.00,21,614.00
1314,1,f_2_3.30,1792.00,2660.00,868.00,23,527.00
1315,1,f_5_11.52,2279.00,2660.00,381.00,12,211.00
1316,1,f_6_6.46,2099.00,2662.00,563.00,16,283.00
1317,1,f_7_0.0,2100.00,2664.00,564.00,14,287.00
1318,1,f_3_2.44,1285.00,2665.00,1380.00,47,810.00
1319,1,f_7_0.33,2368.00,2666.00,298.00,8,130.00
1320,1,f_7_0.34,2376.00,2668.00,292.00,7,122.00
1321,1,f_5_10.30,1982.00,2673.00,691.00,18,501.00
1322,1,f_1_3.39,819.00,2674.00,1855.00,63,1135.00
1323,1,f_1_3.40,866.00,2675.00,1809.00,63,1135.00
1324,1,f_8_0.4,2444.00,2677.00,233.00,8,73.00
1325,1,f_5_9.57,2466.00,2678.00,212.00,7,104.00
1326,1,f_5_11.53,2296.00,2679.00,383.00,15,210.00
1327,1,f_5_9.59,2487.00,2679.00,192.00,5,86.00
1328,1,f_8_0.5,2455.00,2679.00,224.00,7,60.00
1329,1,f_8_0.6,2465.00,2681.00,216.00,6,52.00
1330,1,f_5_11.54,2308.00,2682.00,374.00,14,200.00
1331,1,f_7_0.35,2384.00,2683.00,299.00,9,118.00
1332,1,f_5_11.55,2319.00,2685.00,366.00,14,182.00
1333,1,f_5_9.60,2490.00,2686.00,196.00,6,91.00
1334,1,f_5_9.61,2494.00,2689.00,195.00,8,101.00
1335,1,f_7_0.36,2392.00,2691.00,299.00,9,138.00
1336,1,f_5_11.44,2229.00,2694.00,465.00,9,293.00
1337,1,f_2_3.14,1280.00,2698.00,1418.00,49,820.00
1338,1,f_2_4.35,2261.00,2698.00,437.00,13,265.00
1339,1,f_1_3.41,869.00,2700.00,1831.00,67,1099.00
1340,1,f_2_4.17,1841.00,2708.00,867.00,13,672.00
1341,1,f_5_9.44,2328.00,2711.00,383.00,15,204.00
1342,1,f_5_10.20,1778.00,2713.00,935.00,25,647.00
1343,1,f_5_9.62,2516.00,2713.00,197.00,7,92.00
1344,1,f_5_10.33,2017.00,2715.00,698.00,18,493.00
1345,1,f_5_7.4,1967.00,2716.00,749.00,21,424.00
1346,1,f_1_3.42,872.00,2718.00,1846.00,73,1088.00
1347,1,f_5_11.18,1938.00,2718.00,780.00,20,525.00
1348,1,f_6_10.9,2239.00,2720.00,481.00,10,325.00
1349,1,f_6_10.29,2524.00,2728.00,204.00,7,81.00
1350,1,f_1_3.43,873.00,2733.00,1860.00,70,1058.00
1351,1,f_5_11.14,1912.00,2735.00,823.00,24,510.00
1352,1,f_5_9.64,2520.00,2738.00,218.00,7,115.00
1353,1,f_5_9.63,2519.00,2741.00,222.00,8,108.00
1354,1,f_5_8.36,2432.00,2742.00,310.00,10,141.00
1355,1,f_1_5.34,1227.00,2744.00,1517.00,18,1230.00
1356,1,f_6_2.2,1844.00,2744.00,900.00,28,541.00
1357,1,f_5_9.50,2394.00,2747.00,353.00,10,196.00
1358,1,f_5_10.34,2018.00,2748.00,730.00,23,503.00
1359,1,f_6_2.3,1866.00,2753.00,887.00,27,539.00
1360,1,f_8_0.7,2476.00,2756.00,280.00,7,120.00
1361,1,f_6_2.4,1888.00,2757.00,869.00,25,526.00
1362,1,f_8_0.9,2498.00,2758.00,260.00,5,109.00
1363,1,f_6_10.4,2219.00,2759.00,540.00,13,393.00
1364,1,f_2_4.36,2318.00,2760.00,442.00,12,287.00
1365,1,f_5_11.16,1915.00,2761.00,846.00,24,520.00
1366,1,f_6_10.24,2472.00,2761.00,289.00,8,150.00
1367,1,f_1_0.18,1252.00,2763.00,1511.00,26,1161.00
1368,1,f_5_9.45,2339.00,2765.00,426.00,16,234.00
1369,1,f_7_0.9,2173.00,2765.00,592.00,21,328.00
1370,1,f_5_7.3,1902.00,2766.00,864.00,24,563.00
1371,1,f_6_2.5,1910.00,2767.00,857.00,28,513.00
1372,1,f_5_10.24,1784.00,2768.00,984.00,28,651.00
1373,1,f_5_10.36,2022.00,2770.00,748.00,22,488.00
1374,1,f_1_5.32,1223.00,2773.00,1550.00,23,1261.00
1375,1,f_6_2.6,1931.00,2776.00,845.00,35,492.00
1376,1,f_6_9.0,2556.00,2778.00,222.00,7,127.00
1377,1,f_6_11.5,2608.00,2778.00,170.00,4,102.00
1378,1,f_2_4.37,2329.00,2780.00,451.00,13,293.00
1379,1,f_5_9.48,2387.00,2780.00,393.00,13,221.00
1380,1,f_6_11.0,2536.00,2780.00,244.00,8,138.00
1381,1,f_8_0.0,2400.00,2780.00,380.00,11,197.00
1382,1,f_5_9.46,2370.00,2783.00,413.00,15,217.00
1383,1,f_5_9.47,2386.00,2784.00,398.00,13,213.00
1384,1,f_5_10.31,1985.00,2788.00,803.00,26,513.00
1385,1,f_5_11.46,2234.00,2790.00,556.00,13,379.00
1386,1,f_5_11.56,2336.00,2792.00,456.00,17,263.00
1387,1,f_6_9.1,2564.00,2792.00,228.00,7,132.00
1388,1,f_5_9.49,2391.00,2794.00,403.00,12,237.00
1389,1,f_6_10.23,2431.00,2801.00,370.00,8,234.00
1390,1,f_2_3.47,2154.00,2803.00,649.00,18,415.00
1391,1,f_6_9.3,2574.00,2804.00,230.00,6,137.00
1392,1,f_5_7.5,1987.00,2806.00,819.00,29,466.00
1393,1,f_6_10.11,2242.00,2812.00,570.00,13,416.00
1394,1,f_7_0.37,2400.00,2812.00,412.00,13,209.00
1395,1,f_5_7.40,2462.00,2813.00,351.00,10,159.00
1396,1,f_8_0.1,2411.00,2814.00,403.00,14,211.00
1397,1,f_8_0.2,2422.00,2818.00,396.00,14,195.00
1398,1,f_5_10.32,1999.00,2819.00,820.00,32,515.00
1399,1,f_5_7.41,2465.00,2821.00,356.00,11,142.00
1400,1,f_8_0.10,2509.00,2822.00,313.00,8,126.00
1401,1,f_6_11.1,2542.00,2823.00,281.00,12,162.00
1402,1,f_6_11.2,2548.00,2825.00,277.00,13,154.00
1403,1,f_5_9.66,2534.00,2828.00,294.00,10,154.00
1404,1,f_1_5.26,1128.00,2830.00,1702.00,16,1448.00
1405,1,f_2_4.24,1956.00,2832.00,876.00,16,641.00
1406,1,f_2_4.32,2062.00,2833.00,771.00,18,550.00
1407,1,f_5_8.37,2452.00,2833.00,381.00,10,202.00
1408,1,f_6_9.4,2578.00,2833.00,255.00,7,163.00
1409,1,f_2_1.20,2032.00,2834.00,802.00,15,616.00
1410,1,f_6_10.2,2217.00,2835.00,618.00,15,455.00
1411,1,f_6_2.7,1953.00,2835.00,882.00,32,508.00
1412,1,f_1_0.19,1263.00,2837.00,1574.00,30,1241.00
1413,1,f_5_10.35,2020.00,2838.00,818.00,31,486.00
1414,1,f_1_0.20,1266.00,2840.00,1574.00,32,1225.00
1415,1,f_5_10.37,2025.00,2840.00,815.00,32,483.00
1416,1,f_6_7.0,2473.00,2841.00,368.00,12,140.00
1417,1,f_5_10.38,2026.00,2842.00,816.00,30,469.00
1418,1,f_5_10.39,2028.00,2843.00,815.00,28,476.00
1419,1,f_6_2.8,1975.00,2848.00,873.00,32,499.00
1420,1,f_2_3.49,2196.00,2849.00,653.00,14,426.00
1421,1,f_2_4.39,2431.00,2852.00,421.00,11,261.00
1422,1,f_5_10.46,2050.00,2853.00,803.00,28,462.00
1423,1,f_2_1.21,2313.00,2855.00,542.00,15,335.00
1424,1,f_2_3.56,2305.00,2858.00,553.00,15,345.00
1425,1,f_5_8.38,2462.00,2860.00,398.00,10,210.00
1426,1,f_2_3.40,2030.00,2864.00,834.00,22,560.00
1427,1,f_5_11.23,2003.00,2865.00,862.00,33,534.00
1428,1,f_5_11.22,2002.00,2872.00,870.00,31,532.00
1429,1,f_5_11.15,1914.00,2873.00,959.00,29,588.00
1430,1,f_2_4.33,2063.00,2875.00,812.00,16,579.00
1431,1,f_2_3.67,2604.00,2875.00,271.00,6,112.00
1432,1,f_1_5.39,1649.00,2876.00,1227.00,29,884.00
1433,1,f_2_4.34,2067.00,2876.00,809.00,17,577.00
1434,1,f_6_10.25,2498.00,2876.00,378.00,14,165.00
1435,1,f_2_3.50,2199.00,2877.00,678.00,18,434.00
1436,1,f_5_11.17,1919.00,2877.00,958.00,30,567.00
1437,1,f_6_10.7,2238.00,2879.00,641.00,15,443.00
1438,1,f_6_10.5,2219.00,2881.00,662.00,17,453.00
1439,1,f_2_4.40,2461.00,2882.00,421.00,11,268.00
1440,1,f_6_9.6,2581.00,2882.00,301.00,8,211.00
1441,1,f_6_10.26,2501.00,2883.00,382.00,15,156.00
1442,1,f_2_3.41,2034.00,2887.00,853.00,21,551.00
1443,1,f_6_10.27,2521.00,2887.00,366.00,13,120.00
1444,1,f_2_3.66,2603.00,2889.00,286.00,10,101.00
1445,1,f_2_3.32,1796.00,2891.00,1095.00,32,686.00
1446,1,f_8_0.8,2487.00,2892.00,405.00,11,219.00
1447,1,f_2_3.33,1802.00,2893.00,1091.00,32,666.00
1448,1,f_2_3.34,1840.00,2895.00,1055.00,32,645.00
1449,1,f_5_11.57,2377.00,2897.00,520.00,19,309.00
1450,1,f_2_4.26,1958.00,2901.00,943.00,17,714.00
1451,1,f_2_4.27,1961.00,2904.00,943.00,15,750.00
1452,1,f_1_0.24,1752.00,2906.00,1154.00,24,833.00
1453,1,f_3_2.45,1292.00,2906.00,1614.00,51,1052.00
1454,1,f_2_3.29,1756.00,2909.00,1153.00,26,780.00
1455,1,f_6_2.9,1997.00,2911.00,914.00,30,527.00
1456,1,f_1_0.25,1812.00,2912.00,1100.00,27,776.00
1457,1,f_2_3.51,2202.00,2912.00,710.00,19,454.00
1458,1,f_6_11.3,2576.00,2913.00,337.00,11,218.00
1459,1,f_2_3.15,1282.00,2914.00,1632.00,56,1075.00
1460,1,f_6_10.8,2239.00,2914.00,675.00,13,490.00
1461,1,f_6_11.4,2579.00,2915.00,336.00,9,204.00
1462,1,f_1_0.26,1822.00,2922.00,1100.00,24,749.00
1463,1,f_8_0.11,2519.00,2922.00,403.00,11,211.00
1464,1,f_5_8.39,2466.00,2923.00,457.00,17,254.00
1465,1,f_8_0.12,2530.00,2923.00,393.00,11,216.00
1466,1,f_2_1.13,1772.00,2924.00,1152.00,27,827.00
1467,1,f_2_4.28,1963.00,2924.00,961.00,18,769.00
1468,1,f_8_0.13,2541.00,2926.00,385.00,12,196.00
1469,1,f_5_8.40,2472.00,2928.00,456.00,17,222.00
1470,1,f_5_11.58,2405.00,2930.00,525.00,21,300.00
1471,1,f_2_3.35,1845.00,2931.00,1086.00,31,650.00
1472,1,f_8_0.23,2649.00,2931.00,282.00,8,132.00
1473,1,f_2_3.52,2211.00,2933.00,722.00,19,502.00
1474,1,f_6_7.1,2482.00,2933.00,451.00,19,213.00
1475,1,f_5_8.41,2492.00,2935.00,443.00,19,210.00
1476,1,f_6_8.3,2573.00,2938.00,365.00,18,128.00
1477,1,f_6_9.5,2580.00,2938.00,358.00,8,258.00
1478,1,f_6_9.7,2584.00,2940.00,356.00,10,247.00
1479,1,f_5_10.45,2049.00,2941.00,892.00,27,569.00
1480,1,f_6_8.4,2582.00,2941.00,359.00,16,112.00
1481,1,f_2_3.16,1296.00,2943.00,1647.00,54,1074.00
1482,1,f_2_4.41,2465.00,2943.00,478.00,10,370.00
1483,1,f_1_5.37,1457.00,2944.00,1487.00,26,1173.00
1484,1,f_6_8.5,2598.00,2945.00,347.00,15,98.00
1485,1,f_6_8.6,2607.00,2947.00,340.00,16,90.00
1486,1,f_1_5.27,1131.00,2948.00,1817.00,26,1525.00
1487,1,f_5_10.17,1721.00,2948.00,1227.00,37,870.00
1488,1,f_5_10.25,1787.00,2949.00,1162.00,30,786.00
1489,1,f_6_8.7,2622.00,2950.00,328.00,17,86.00
1490,1,f_3_2.46,1296.00,2952.00,1656.00,52,1086.00
1491,1,f_6_9.8,2596.00,2953.00,357.00,12,247.00
1492,1,f_6_8.9,2634.00,2953.00,319.00,14,79.00
1493,1,f_6_8.8,2634.00,2955.00,321.00,14,72.00
1494,1,f_2_4.42,2476.00,2956.00,480.00,7,339.00
1495,1,f_2_3.53,2261.00,2956.00,695.00,15,476.00
1496,1,f_6_8.10,2637.00,2956.00,319.00,13,86.00
1497,1,f_8_0.14,2552.00,2956.00,404.00,15,204.00
1498,1,f_3_2.47,1300.00,2958.00,1658.00,47,1062.00
1499,1,f_2_4.48,2611.00,2959.00,348.00,7,254.00
1500,1,f_5_11.20,1943.00,2960.00,1017.00,33,621.00
1501,1,f_5_11.19,1941.00,2962.00,1021.00,33,602.00
1502,1,f_5_10.44,2048.00,2963.00,915.00,27,588.00
1503,1,f_2_3.36,1891.00,2964.00,1073.00,30,617.00
1504,1,f_2_4.43,2500.00,2964.00,464.00,11,304.00
1505,1,f_2_4.29,2025.00,2966.00,941.00,15,782.00
1506,1,f_2_3.37,1946.00,2966.00,1020.00,32,567.00
1507,1,f_5_11.59,2421.00,2966.00,545.00,20,311.00
1508,1,f_8_0.15,2563.00,2966.00,403.00,15,199.00
1509,1,f_1_0.27,1942.00,2967.00,1025.00,17,820.00
1510,1,f_2_3.38,1981.00,2968.00,987.00,30,577.00
1511,1,f_2_4.49,2615.00,2968.00,353.00,9,251.00
1512,1,f_5_11.60,2431.00,2969.00,538.00,19,299.00
1513,1,f_8_0.24,2660.00,2969.00,309.00,10,139.00
1514,1,f_2_3.39,1985.00,2971.00,986.00,29,589.00
1515,1,f_6_8.11,2648.00,2972.00,324.00,11,122.00
1516,1,f_6_11.6,2611.00,2973.00,362.00,11,251.00
1517,1,f_6_11.7,2614.00,2974.00,360.00,10,243.00
1518,1,f_6_8.12,2650.00,2974.00,324.00,13,107.00
1519,1,f_6_8.13,2654.00,2977.00,323.00,10,103.00
1520,1,f_5_10.40,2030.00,2978.00,948.00,27,588.00
1521,1,f_6_9.9,2625.00,2978.00,353.00,13,241.00
1522,1,f_2_1.22,2357.00,2979.00,622.00,18,391.00
1523,1,f_5_11.21,1946.00,2979.00,1033.00,31,605.00
1524,1,f_2_4.44,2504.00,2981.00,477.00,11,322.00
1525,1,f_5_11.24,2006.00,2981.00,975.00,31,548.00
1526,1,f_5_8.16,2053.00,2982.00,929.00,13,766.00
1527,1,f_2_1.14,1827.00,2983.00,1156.00,26,821.00
1528,1,f_5_11.61,2434.00,2983.00,549.00,23,290.00
1529,1,f_2_4.21,1952.00,2985.00,1033.00,22,840.00
1530,1,f_2_4.45,2531.00,2985.00,454.00,9,287.00
1531,1,f_5_11.62,2456.00,2985.00,529.00,24,266.00
1532,1,f_6_8.14,2672.00,2987.00,315.00,12,103.00
1533,1,f_2_3.54,2295.00,2988.00,693.00,19,437.00
1534,1,f_6_7.2,2486.00,2988.00,502.00,17,215.00
1535,1,f_2_1.23,2472.00,2990.00,518.00,18,280.00
1536,1,f_6_9.10,2666.00,2993.00,327.00,12,204.00
1537,1,f_6_8.0,2502.00,2994.00,492.00,14,229.00
1538,1,f_6_10.28,2524.00,2994.00,470.00,9,334.00
1539,1,f_6_11.8,2618.00,2998.00,380.00,12,261.00
1540,1,f_6_9.11,2670.00,2999.00,329.00,12,206.00
1541,1,f_6_8.1,2507.00,3000.00,493.00,14,230.00
1542,1,f_6_11.9,2651.00,3000.00,349.00,8,246.00
1543,1,f_6_9.14,2816.00,3000.00,184.00,8,63.00
1544,1,f_6_9.19,2854.00,3002.00,148.00,6,51.00
1545,1,f_5_10.41,2033.00,3003.00,970.00,30,593.00
1546,1,f_6_9.15,2819.00,3003.00,184.00,8,46.00
1547,1,f_8_0.16,2573.00,3004.00,431.00,13,179.00
1548,1,f_5_10.42,2037.00,3005.00,968.00,26,575.00
1549,1,f_5_11.63,2476.00,3005.00,529.00,19,258.00
1550,1,f_8_0.17,2584.00,3006.00,422.00,13,172.00
1551,1,f_5_11.64,2495.00,3007.00,512.00,18,250.00
1552,1,f_2_1.24,2482.00,3008.00,526.00,18,287.00
1553,1,f_6_9.16,2831.00,3008.00,177.00,9,60.00
1554,1,f_6_10.30,2528.00,3008.00,480.00,10,332.00
1555,1,f_6_10.32,2531.00,3011.00,480.00,13,324.00
1556,1,f_5_11.31,2093.00,3014.00,921.00,30,518.00
1557,1,f_6_9.17,2841.00,3017.00,176.00,7,64.00
1558,1,f_8_0.25,2671.00,3017.00,346.00,12,156.00
1559,1,f_6_9.18,2850.00,3018.00,168.00,7,52.00
1560,1,f_8_0.26,2682.00,3019.00,337.00,12,148.00
1561,1,f_6_10.33,2539.00,3020.00,481.00,11,320.00
1562,1,f_2_4.23,1955.00,3021.00,1066.00,17,876.00
1563,1,f_2_4.25,1957.00,3022.00,1065.00,16,864.00
1564,1,f_5_11.30,2092.00,3025.00,933.00,30,483.00
1565,1,f_5_11.65,2499.00,3027.00,528.00,20,261.00
1566,1,f_6_8.2,2518.00,3028.00,510.00,16,253.00
1567,1,f_6_9.12,2736.00,3028.00,292.00,10,122.00
1568,1,f_1_5.59,2479.00,3029.00,550.00,6,375.00
1569,1,f_5_10.68,2211.00,3029.00,818.00,15,625.00
1570,1,f_6_8.15,2682.00,3031.00,349.00,14,126.00
1571,1,f_6_10.3,2218.00,3032.00,814.00,14,611.00
1572,1,f_6_9.20,2856.00,3035.00,179.00,8,63.00
1573,1,f_2_4.46,2535.00,3039.00,504.00,12,336.00
1574,1,f_2_3.55,2300.00,3043.00,743.00,20,461.00
1575,1,f_6_9.2,2566.00,3048.00,482.00,15,281.00
1576,1,f_2_3.63,2528.00,3050.00,522.00,14,296.00
1577,1,f_5_9.65,2524.00,3051.00,527.00,18,278.00
1578,1,f_2_3.17,1305.00,3052.00,1747.00,54,1153.00
1579,1,f_5_9.67,2536.00,3056.00,520.00,15,298.00
1580,1,f_2_1.15,1857.00,3057.00,1200.00,20,941.00
1581,1,f_3_2.48,1307.00,3057.00,1750.00,51,1142.00
1582,1,f_6_9.21,2860.00,3058.00,198.00,7,98.00
1583,1,f_2_3.64,2568.00,3059.00,491.00,15,259.00
1584,1,f_2_4.50,2751.00,3063.00,312.00,8,207.00
1585,1,f_5_11.25,2011.00,3063.00,1052.00,34,591.00
1586,1,f_2_3.18,1316.00,3067.00,1751.00,58,1134.00
1587,1,f_2_3.57,2311.00,3069.00,758.00,21,494.00
1588,1,f_3_2.49,1311.00,3071.00,1760.00,54,1130.00
1589,1,f_1_0.28,1952.00,3072.00,1120.00,22,884.00
1590,1,f_1_5.21,1070.00,3073.00,2003.00,29,1709.00
1591,1,f_6_9.13,2776.00,3073.00,297.00,12,123.00
1592,1,f_8_0.18,2595.00,3073.00,478.00,15,233.00
1593,1,f_2_3.65,2580.00,3074.00,494.00,16,261.00
1594,1,f_6_9.26,2899.00,3075.00,176.00,6,91.00
1595,1,f_8_0.19,2606.00,3076.00,470.00,14,227.00
1596,1,f_2_3.68,2606.00,3077.00,471.00,14,240.00
1597,1,f_5_11.26,2021.00,3077.00,1056.00,33,571.00
1598,1,f_2_4.51,2754.00,3078.00,324.00,8,212.00
1599,1,f_2_3.69,2612.00,3079.00,467.00,15,249.00
1600,1,f_8_0.20,2617.00,3081.00,464.00,15,234.00
1601,1,f_2_3.58,2366.00,3083.00,717.00,19,442.00
1602,1,f_5_11.35,2131.00,3085.00,954.00,30,521.00
1603,1,f_5_11.27,2025.00,3086.00,1061.00,35,590.00
1604,1,f_5_11.28,2071.00,3089.00,1018.00,35,530.00
1605,1,f_2_3.59,2370.00,3091.00,721.00,23,441.00
1606,1,f_8_0.21,2628.00,3097.00,469.00,16,233.00
1607,1,f_6_10.34,2543.00,3102.00,559.00,11,387.00
1608,1,f_8_0.27,2692.00,3105.00,413.00,13,206.00
1609,1,f_6_9.22,2863.00,3108.00,245.00,9,127.00
1610,1,f_5_10.64,2207.00,3109.00,902.00,15,705.00
1611,1,f_6_11.10,2655.00,3109.00,454.00,11,328.00
1612,1,f_6_9.23,2871.00,3110.00,239.00,8,118.00
1613,1,f_6_9.30,2918.00,3111.00,193.00,6,97.00
1614,1,f_6_9.24,2881.00,3113.00,232.00,8,105.00
1615,1,f_2_4.47,2556.00,3114.00,558.00,14,384.00
1616,1,f_5_10.43,2041.00,3115.00,1074.00,32,638.00
1617,1,f_2_3.19,1326.00,3118.00,1792.00,53,1177.00
1618,1,f_9_0.6,2895.00,3118.00,223.00,7,70.00
1619,1,f_5_11.29,2075.00,3119.00,1044.00,38,557.00
1620,1,f_5_10.53,2063.00,3120.00,1057.00,31,641.00
1621,1,f_9_0.0,2700.00,3120.00,420.00,14,220.00
1622,1,f_6_11.36,2980.00,3122.00,142.00,3,25.00
1623,1,f_5_10.69,2211.00,3127.00,916.00,16,709.00
1624,1,f_2_3.20,1334.00,3128.00,1794.00,57,1174.00
1625,1,f_6_10.1,2216.00,3129.00,913.00,18,692.00
1626,1,f_5_11.66,2501.00,3130.00,629.00,20,334.00
1627,1,f_5_10.66,2209.00,3132.00,923.00,19,686.00
1628,1,f_5_10.52,2062.00,3133.00,1071.00,30,633.00
1629,1,f_6_9.25,2884.00,3133.00,249.00,11,109.00
1630,1,f_6_9.27,2901.00,3134.00,233.00,9,98.00
1631,1,f_2_4.31,2027.00,3135.00,1108.00,19,875.00
1632,1,f_3_2.50,1318.00,3135.00,1817.00,50,1248.00
1633,1,f_2_3.21,1352.00,3137.00,1785.00,53,1161.00
1634,1,f_8_0.22,2638.00,3137.00,499.00,13,224.00
1635,1,f_3_2.51,1321.00,3138.00,1817.00,50,1278.00
1636,1,f_9_0.1,2733.00,3139.00,406.00,13,194.00
1637,1,f_2_3.60,2416.00,3140.00,724.00,20,434.00
1638,1,f_3_2.52,1324.00,3142.00,1818.00,44,1264.00
1639,1,f_5_9.68,2539.00,3143.00,604.00,18,379.00
1640,1,f_3_2.53,1326.00,3144.00,1818.00,42,1261.00
1641,1,f_5_11.67,2504.00,3145.00,641.00,25,351.00
1642,1,f_2_1.33,2622.00,3146.00,524.00,14,329.00
1643,1,f_3_2.54,1329.00,3146.00,1817.00,39,1283.00
1644,1,f_5_9.69,2542.00,3146.00,604.00,18,362.00
1645,1,f_6_8.16,2685.00,3147.00,462.00,12,284.00
1646,1,f_6_9.28,2904.00,3148.00,244.00,11,105.00
1647,1,f_6_8.17,2688.00,3150.00,462.00,15,271.00
1648,1,f_4_2.0,1332.00,3151.00,1819.00,41,1276.00
1649,1,f_4_2.1,1335.00,3153.00,1818.00,40,1309.00
1650,1,f_6_11.11,2676.00,3153.00,477.00,10,357.00
1651,1,f_2_4.52,2757.00,3158.00,401.00,10,273.00
1652,1,f_2_4.53,2771.00,3160.00,389.00,9,274.00
1653,1,f_2_1.16,1868.00,3161.00,1293.00,23,1003.00
1654,1,f_9_0.2,2765.00,3162.00,397.00,12,208.00
1655,1,f_6_9.29,2909.00,3163.00,254.00,13,109.00
1656,1,f_2_1.34,2631.00,3166.00,535.00,13,322.00
1657,1,f_1_0.33,2223.00,3167.00,944.00,10,759.00
1658,1,f_5_11.32,2096.00,3167.00,1071.00,38,557.00
1659,1,f_6_11.37,2999.00,3168.00,169.00,4,56.00
1660,1,f_6_10.10,2242.00,3169.00,927.00,20,691.00
1661,1,f_6_8.18,2691.00,3172.00,481.00,18,264.00
1662,1,f_6_9.31,2921.00,3175.00,254.00,9,145.00
1663,1,f_6_10.35,2556.00,3176.00,620.00,15,424.00
1664,1,f_5_10.51,2061.00,3177.00,1116.00,37,672.00
1665,1,f_6_9.32,2925.00,3177.00,252.00,8,136.00
1666,1,f_2_3.70,2626.00,3179.00,553.00,13,371.00
1667,1,f_5_10.49,2060.00,3179.00,1119.00,38,684.00
1668,1,f_6_9.33,2928.00,3179.00,251.00,7,130.00
1669,1,f_5_11.68,2526.00,3180.00,654.00,24,360.00
1670,1,f_2_1.25,2502.00,3184.00,682.00,24,372.00
1671,1,f_6_10.41,2716.00,3188.00,472.00,15,275.00
1672,1,f_2_4.54,2780.00,3189.00,409.00,8,290.00
1673,1,f_5_11.33,2103.00,3193.00,1090.00,44,572.00
1674,1,f_9_0.7,2928.00,3194.00,266.00,9,83.00
1675,1,f_2_1.26,2522.00,3196.00,674.00,23,367.00
1676,1,f_5_10.47,2051.00,3198.00,1147.00,38,685.00
1677,1,f_6_9.34,2936.00,3198.00,262.00,5,157.00
1678,1,f_5_10.48,2057.00,3199.00,1142.00,33,715.00
1679,1,f_5_11.69,2530.00,3199.00,669.00,25,371.00
1680,1,f_1_0.29,1955.00,3202.00,1247.00,22,994.00
1681,1,f_6_8.19,2707.00,3204.00,497.00,17,279.00
1682,1,f_6_10.42,2717.00,3204.00,487.00,16,280.00
1683,1,f_6_7.3,2502.00,3205.00,703.00,26,391.00
1684,1,f_4_2.2,1339.00,3206.00,1867.00,42,1353.00
1685,1,f_6_10.43,2719.00,3206.00,487.00,17,278.00
1686,1,f_6_9.40,3063.00,3208.00,145.00,7,61.00
1687,1,f_2_3.61,2420.00,3209.00,789.00,24,509.00
1688,1,f_2_1.17,1942.00,3210.00,1268.00,24,973.00
